SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
ARUNACHAL PRADESH,1928,6.705188525,6.422455933,5.804289131,1.957842674,1.047351463,208.0251788,122.3074279,159.4467313,181.1091096,20.11879808,39.74193224,28.60018659,561.5,88.6,45,3849.2,661.4
ARUNACHAL PRADESH,1929,5.319812811,6.652797594,6.95047258,1.797727622,1.764273524,160.152268,196.016465,144.7402518,216.4456303,18.93658098,38.92246176,28.27035088,728.7,204.1,45,2521.8,362
ARUNACHAL PRADESH,1930,5.547402692,6.330300214,5.169444921,1.363633591,1.233467394,149.6635482,116.2297295,132.0820658,204.4503081,36.19988123,35.21341904,39.94674306,694.3,148.7,45,2789.5,479.1
ARUNACHAL PRADESH,1931,5.10245018,6.49516594,6.446175009,1.27763553,1.751097649,175.9931597,163.5847845,207.7057468,110.3435819,24.10483939,18.78121384,17.2222792,670.3,251,45,3367.7,241.3
ARUNACHAL PRADESH,1932,5.864303976,6.982276875,5.761452516,1.159651654,1.819462376,150.3686056,199.7201922,209.5132036,161.249872,17.55040689,27.47806034,24.92295913,735.1,180.5,45,3177.1,443.5
ARUNACHAL PRADESH,1933,5.714864094,6.284076782,6.844216086,1.242852023,1.463840312,133.0711367,165.7124804,156.2556989,205.9428603,30.30921872,33.68430568,21.23192509,609.1,115.4,45,2586.5,266.6
ARUNACHAL PRADESH,1934,5.066091762,6.791233219,5.965064982,1.36008434,1.80365633,183.3668074,160.8382104,195.0483454,154.6490353,37.76857851,27.5969825,34.90313851,703.9,173.2,45,2984,240.6
ARUNACHAL PRADESH,1935,6.82857414,5.531567189,5.580181975,1.695218597,1.837911629,212.7193151,130.3048535,107.512201,204.0830417,23.745458,39.8488498,38.64663934,556.7,161.8,45,3237.5,93.6
ARUNACHAL PRADESH,1936,5.735439887,5.54992919,5.671057229,1.519255216,1.438573725,117.9579187,130.6097916,166.2788135,168.4926253,19.34542313,34.9622278,25.99529635,765,281.1,45,3218.6,467
ARUNACHAL PRADESH,1937,6.62331896,5.482159176,6.666928836,1.356445174,1.724601681,161.6360636,139.2279806,216.8818961,104.5406737,39.72594816,32.3791515,24.51694326,578.9,125.5,45,2224.6,273.8
ARUNACHAL PRADESH,1938,6.786117084,5.480716877,6.564864176,1.466719883,1.666614873,161.6474681,185.549292,117.732057,192.1653917,33.62738837,19.45300604,34.95675279,670.3,266.4,45,4534.5,285.8
ARUNACHAL PRADESH,1939,5.786995609,6.026314351,5.226397311,1.934394921,1.552754973,148.2795658,147.2915133,120.5782812,136.3349684,23.27828064,34.78631794,36.80942578,552.5,154.2,45,2757.6,171.4
ARUNACHAL PRADESH,1940,5.096895053,6.797408249,6.57868646,1.611099772,1.256536548,214.4498485,159.4931662,164.9001747,129.4931073,24.36243578,36.00276295,31.26498543,594.4,181.2,45,2710.7,211.3
ARUNACHAL PRADESH,1941,5.241662799,5.691930309,6.063124639,1.235218127,1.008887205,128.6963444,188.2811955,185.6965289,152.3944435,30.52437566,22.61373328,25.85642718,627.9,139.1,45,2870.3,155.2
ARUNACHAL PRADESH,1942,5.94694365,6.43719164,5.103451784,1.017316037,1.65181135,117.7994908,183.4984532,186.3788228,135.5144879,38.47287967,23.6016264,34.35341685,502.7,180.7,45,2436.6,41.9
ARUNACHAL PRADESH,1943,5.002302164,5.151348097,6.985632736,1.248830567,1.90211539,132.5317805,198.7107411,162.6109056,150.427026,20.30081178,15.41251048,20.89151461,637.1,210.8,45,2629.2,221.3
ARUNACHAL PRADESH,1944,5.809019128,6.710550185,5.311030236,1.699863268,1.177965287,111.862921,113.6100119,157.9266291,156.9626561,29.24462753,22.40236555,27.99704654,658.6,140.1,45,2383,408.4
ARUNACHAL PRADESH,1945,6.3219949,6.233243251,6.52559829,1.16155706,1.656404589,182.368769,106.5046482,145.0447496,160.3100437,30.22776473,24.34441338,27.67816246,598.4,151.2,45,2480.1,217.7
ARUNACHAL PRADESH,1946,6.710803616,5.232738203,6.425909278,1.420660735,1.40455225,177.8561426,101.1183316,102.0549751,211.2147694,16.94960108,33.6327471,24.53744255,549.2,75.1,45,2679.9,245.1
ARUNACHAL PRADESH,1947,6.377756354,5.625369808,6.118613874,1.962977828,1.105358282,156.7680983,112.4507809,119.955354,188.2475398,19.63659186,18.9096257,39.70436969,586.7,106.3,45,2816.9,332.6
ARUNACHAL PRADESH,1948,5.200812039,5.414057891,6.662894561,1.428147204,1.26921706,150.8245895,162.5767117,144.1528412,178.0912548,33.27094127,35.28426896,39.18174631,634.7,155.1,45,4206,224.2
ARUNACHAL PRADESH,1949,5.787222152,6.270960292,6.60919657,1.463289253,1.622031642,163.2613165,191.6696904,153.1039437,162.3905746,23.20802632,35.93350886,23.67180511,694.7,168.1,45,3100.5,314.6
ARUNACHAL PRADESH,1950,6.114419509,6.05424993,6.620258394,1.399274411,1.119810299,161.6843697,112.2527653,192.02319,159.8927208,28.37189177,18.31108856,38.58101443,577,131.4,45,,449.4
ARUNACHAL PRADESH,1951,5.019964601,6.411532556,6.202697976,1.576740234,1.829141389,143.2169693,212.366727,194.1219912,113.9478585,39.14302517,39.25064578,32.39026839,627.4,97.1,45,1974.7,187.1
ARUNACHAL PRADESH,1952,5.848483477,6.740280934,6.719297974,1.778637922,1.512809772,135.8766563,131.8863316,206.5722142,141.5629315,31.00429606,33.14563121,38.96428876,560.3,41.7,45,1446.7,331.5
ARUNACHAL PRADESH,1953,6.079890183,5.55856299,5.203636009,1.04853029,1.5726008,159.544286,120.4578224,100.8511094,159.2643765,17.71610071,28.76534272,36.48054354,535.2,163.3,45,1617.5,
ARUNACHAL PRADESH,1957,5.515160979,6.561779229,5.065044737,1.465139991,1.353664981,106.1011815,216.3869104,157.1416876,198.809241,20.06516112,15.15099926,37.03061873,487.7,,30,2875.9,204.3
ARUNACHAL PRADESH,1958,6.897468451,6.102219429,6.090071644,1.361589698,1.738113312,118.3000867,161.6851127,219.3088628,197.9776556,30.575514,36.82219717,36.85818029,612,165.9,45,3338.7,688.9
ARUNACHAL PRADESH,1959,5.56014665,6.40351388,5.83056248,1.426351581,1.574783153,216.7812852,174.5422966,111.1924292,126.9927773,23.78968219,16.88274288,18.59224217,617.1,221.1,45,2792.6,259.1
ARUNACHAL PRADESH,1960,6.147724434,5.050836444,5.231073022,1.624531245,1.056684454,116.3084707,190.4489874,144.2100845,130.7028396,33.32364928,34.02705243,28.09529559,436.6,34.8,45,3236.8,36.8
ARUNACHAL PRADESH,1961,6.90284477,6.753328515,6.824364992,1.678546101,1.525339591,206.5111961,205.8748445,188.8464928,184.594653,29.39839915,37.60429907,19.07920448,636,254.2,45,2137.9,321.5
ARUNACHAL PRADESH,1962,6.626214227,5.720239674,6.098904212,1.508257831,1.379103537,206.4337116,191.3258193,145.5312309,166.6830064,19.17959341,19.27497244,35.15428432,562.2,124.3,45,3475.2,
ARUNACHAL PRADESH,1963,5.418633149,5.208274817,6.977045274,1.49876439,1.819585955,200.6020137,100.7474324,213.5535398,175.772664,23.15204023,17.15428433,22.62987164,530.5,49.8,45,3138.5,172.1
ARUNACHAL PRADESH,1964,5.913941842,5.845839089,6.746968723,1.340397141,1.114659612,132.8411047,177.4021152,216.287711,175.3356943,29.47817841,32.82787734,15.44744015,664.5,145.7,45,3896.1,330.3
ARUNACHAL PRADESH,1965,5.520680102,5.748043036,6.873702327,1.647637932,1.016234613,203.4124597,181.7765082,204.5499765,117.1706887,19.96066866,19.28825389,27.9035172,611.4,158.1,45,1244.7,129
ARUNACHAL PRADESH,1966,6.104134173,5.801253003,6.136402653,1.173038259,1.461740002,190.5353657,154.7191933,168.3884496,217.9222584,19.2940824,15.13141612,20.75859979,591.6,113.8,45,1515.1,124.2
ARUNACHAL PRADESH,1967,6.777904875,5.510358888,6.760832156,1.077332012,1.306580068,116.8974841,103.0911615,187.6485643,148.9251508,33.50245857,28.46050868,25.51905153,503.8,58.8,45,1121.2,80
ARUNACHAL PRADESH,1968,6.787262246,6.510394792,6.701855548,1.733639742,1.316715377,204.7411285,132.5902657,213.0508794,198.3670286,21.56258695,35.65568006,25.10011903,557.3,95.7,45,1385.9,96.8
ARUNACHAL PRADESH,1969,5.765312776,5.495068939,5.172995212,1.657654513,1.897696011,208.3140959,142.0203162,192.6984048,203.2283843,25.79711969,39.7217498,39.76292959,487,29.2,45,1392.7,92.8
ARUNACHAL PRADESH,1970,5.405304847,5.524047284,5.590409693,1.861496987,1.640742323,147.0223279,138.2864751,106.8353124,211.6344468,35.18506661,15.44293766,32.60582982,579.9,128,45,1320.2,145.5
ARUNACHAL PRADESH,1971,6.330602464,5.596470199,6.353660081,1.964343795,1.465781132,100.7659461,105.2269076,195.8202918,107.6549468,36.61019747,22.80924907,35.67494016,643.9,123.8,45,1359.3,310.2
ARUNACHAL PRADESH,1972,6.223753818,6.166436843,6.134108733,1.988557705,1.218459648,208.5631644,162.0384667,184.3380477,133.723954,18.52015578,37.19019639,31.72185931,611.6,153.5,45,1357.9,130.7
ARUNACHAL PRADESH,1973,5.497925849,5.252252243,6.595736504,1.138961591,1.239149951,122.5905675,165.0985484,140.5146502,150.5699072,31.32199065,31.33435954,28.87188839,720.4,283.5,45,1385.5,234.4
ARUNACHAL PRADESH,1974,5.777988823,6.552225487,6.411611002,1.447218857,1.094135465,186.3939162,192.979579,210.8689851,212.2122208,18.42542702,31.01737845,20.5043436,649.3,226.3,45,2023.5,165.4
ARUNACHAL PRADESH,1975,6.341564991,6.21632807,6.311832028,1.64920889,1.54349989,142.1173621,108.0998571,153.0415722,171.1452305,36.99953279,15.31344502,21.13389052,574.3,94.2,45,1177.7,486.6
ARUNACHAL PRADESH,1976,6.456587069,6.645129773,5.634052494,1.890338207,1.765011205,178.802559,202.2277809,210.6784852,119.0688359,26.04648766,27.79602855,35.00922811,659.5,121.8,45,1416.7,273.1
ARUNACHAL PRADESH,1977,6.120204477,6.719335253,6.078410014,1.402883754,1.229528478,162.1559949,130.6575975,130.969243,129.1313605,28.44911514,21.7257913,15.27870354,753.9,204.6,45,1950.2,432.2
ARUNACHAL PRADESH,1978,5.574919007,5.364262738,6.825498187,1.549626892,1.893160111,164.7653052,121.449429,182.3008279,214.6743296,15.03065911,25.67327473,27.7872797,644.6,119.3,45,1417.4,281.6
ARUNACHAL PRADESH,1979,5.417030252,6.064437552,5.421195401,1.701847463,1.908619171,181.0013872,130.0990683,155.1306264,140.7543012,31.70833601,32.38602826,16.8429719,679.8,129,45,1619.2,518.3
ARUNACHAL PRADESH,1980,6.286607088,5.915718817,6.435878483,1.255679709,1.011878092,156.8962598,158.1307302,140.1454881,192.3269128,16.55750591,37.139514,36.22027747,598.6,195.9,45,1957.1,193.3
ARUNACHAL PRADESH,1981,5.608379546,6.079240127,6.528680534,1.861016563,1.879966732,162.2024684,147.7723077,101.5189735,110.113958,23.46516189,22.58103911,31.66448269,681.6,229.2,45,1667.4,156.7
ARUNACHAL PRADESH,1982,5.67573463,6.542485272,5.251970818,1.745826373,1.479783697,159.5058792,177.2114342,162.2475424,119.9932741,36.69472791,38.73708413,21.00488115,647.4,106.8,45,1746.4,198.3
ARUNACHAL PRADESH,1983,6.692716863,6.936729477,6.576401704,1.819561027,1.864786236,209.7651281,192.6828631,141.9191695,102.4416399,38.16171948,16.66013069,29.90208352,646.1,236.5,45,1980.6,247.4
ARUNACHAL PRADESH,1984,6.32225124,6.101125422,6.838005041,1.410059683,1.652677383,161.1072889,117.1419718,183.6849431,130.2711938,26.17425745,38.43016948,32.19147988,653.5,140.8,45,1853,279.3
ARUNACHAL PRADESH,1985,6.041797594,6.552752867,6.530791334,1.267527365,1.6093084,115.0460553,123.663868,106.896392,162.3336555,31.79092988,20.59221567,19.43747086,653.3,135,45,1992.2,190.7
ARUNACHAL PRADESH,1986,6.053051634,5.390803652,5.896805242,1.588168572,1.071064258,134.8066742,120.8229648,154.4416941,198.8313088,37.91783358,39.6399308,16.4914436,594.9,109.5,45,1599.1,227.2
ARUNACHAL PRADESH,1987,5.620520108,5.50821005,6.397637942,1.017554624,1.798164176,157.0745347,148.411762,166.7453056,191.8252031,17.6953155,25.73241349,32.74511805,584.9,76.2,45,2461.9,164.8
ARUNACHAL PRADESH,1988,6.938378238,5.456146954,6.21965372,1.665834711,1.463936136,128.9787668,115.2736367,167.3919379,213.3410849,24.18439737,25.26467039,31.34061612,623.2,169.2,45,2457,463.6
ARUNACHAL PRADESH,1989,5.084489539,5.068156928,5.906102902,1.982164886,1.532763648,134.5229732,160.403071,114.5357837,183.7241121,37.90258354,33.08426748,17.46441077,675.1,224.5,45,1956.8,379.1
ARUNACHAL PRADESH,1990,5.440474834,5.274503342,6.585822875,1.389684803,1.953922258,148.6262564,193.0606623,101.525954,105.2079548,39.62637117,24.51569069,31.43639248,601.5,167.2,45,2369.5,262.3
ARUNACHAL PRADESH,1991,6.800038371,6.328127351,5.246883411,1.791664139,1.256592223,126.9833559,118.1246432,206.6691179,151.0436373,21.49319466,37.21569387,16.3843247,652.1,110.9,45,2303.9,291.9
ARUNACHAL PRADESH,1992,5.682100412,5.160422467,6.409132527,1.650895449,1.561616091,128.9371954,112.8565345,106.758676,216.4692141,38.06192732,23.185816,17.59376927,578.6,162.1,45,1702.7,221.8
ARUNACHAL PRADESH,1993,6.92081783,5.337780455,5.741345522,1.355910667,1.651553512,143.736466,162.7297579,151.5516564,142.0852187,37.33406192,37.23958686,23.86997543,627.2,221.1,45,2203.7,250.8
ARUNACHAL PRADESH,1994,5.066074754,5.106334717,5.39279618,1.586791158,1.320748695,112.5065713,169.863434,148.8983912,176.2357827,15.68200703,36.95901477,35.15798517,586.1,120.8,45,1154.4,181.9
ARUNACHAL PRADESH,1995,5.8656701,6.15365025,6.112745311,1.567699215,1.480480582,205.7546477,199.2650509,126.1202699,148.0114381,35.6825003,29.84441516,15.94887218,629.1,100.5,45,2155.2,166
ARUNACHAL PRADESH,1996,6.148777112,5.074289748,6.333454286,1.628302642,1.28257472,118.9028454,109.6489536,125.7004649,176.8331315,24.64364564,22.67627224,35.23757665,547.4,91.8,45,1472.5,223
ARUNACHAL PRADESH,1997,6.556649571,6.542940804,6.012844705,1.373738086,1.497436509,198.1632484,200.6498196,171.9313306,113.8957434,26.71067457,35.50413748,33.5919129,590.4,94.6,45,1583.7,130.7
ARUNACHAL PRADESH,1998,5.066454929,6.009500155,6.37630936,1.843127125,1.856352221,114.89257,205.4435099,203.2931098,152.8474866,29.38024957,38.44687137,18.08517141,573.5,105.6,45,2707.4,210.2
ARUNACHAL PRADESH,1999,6.440291345,5.385565898,5.936709559,1.817838871,1.513160219,146.8535158,170.1648992,153.431248,207.0998585,24.58243654,31.16358129,19.52378384,491.6,14,45,1519,240.4
ARUNACHAL PRADESH,2000,5.097036918,5.699056544,6.625666038,1.038699406,1.666395791,202.485075,165.1218538,120.2078747,111.0844419,17.48596523,31.32573323,17.35297968,609.7,101.2,45,1650,144.8
ARUNACHAL PRADESH,2001,5.602284885,6.551763207,6.038261073,1.540219032,1.538411461,103.5749076,164.0029658,123.1190587,174.9557789,37.53470311,33.09374533,20.2042825,598.9,119.7,45,1147.8,208
ARUNACHAL PRADESH,2002,6.355857435,6.45247051,6.278321349,1.347077997,1.502340441,188.3892441,215.8113079,128.7145837,193.9194331,19.55106272,31.61392092,20.22660454,619.3,111.4,45,1549.4,156.9
ARUNACHAL PRADESH,2003,5.124001661,5.540762115,5.791263102,1.240373276,1.946176878,219.6623945,132.0642533,218.5160706,202.519739,31.37815969,22.64604667,28.98334886,589.1,106.1,45,1656.6,223.9
ARUNACHAL PRADESH,2004,6.26365359,5.037351985,5.444045427,1.343255854,1.123042569,123.0677209,215.2520462,155.9436823,128.2211628,16.79090401,35.56180967,19.60393135,542.9,77.1,45,1578.7,205.6
ARUNACHAL PRADESH,2005,6.894327809,6.243331405,6.416837168,1.143670105,1.750367297,121.151645,152.132462,123.0780431,144.9129908,35.55636028,36.69547935,19.4588127,605.3,216,45,1343.7,171.2
ARUNACHAL PRADESH,2006,6.348782075,5.342551886,6.888709807,1.02611676,1.158920417,180.0015808,175.9659364,218.9551076,197.5652401,38.20326578,33.57407076,28.48280131,619.6,109.7,45,1393.5,168.7
ARUNACHAL PRADESH,2007,5.180689463,5.600611064,5.374746707,1.677563446,1.653307632,201.4279997,141.1474936,116.2163171,217.9633693,15.00577185,19.04014557,23.90583791,569.6,110.8,45,2185.1,133.9
ARUNACHAL PRADESH,2008,6.524921303,5.344249509,5.198957156,1.389037629,1.59779486,149.700532,218.294473,213.4897993,151.6654275,30.80761183,34.42660098,27.95546264,565.7,116.4,45,1508.7,119.4
ARUNACHAL PRADESH,2009,5.349922437,5.557821406,5.235403589,1.063481938,1.06524235,145.7284865,104.6969207,115.395016,194.5020872,32.7999946,31.25353171,20.84842513,592.8,110.8,45,1111.8,132.7
ARUNACHAL PRADESH,2010,6.971870203,5.237433386,5.96236947,1.171413546,1.726991641,152.8142756,142.1687782,219.4558333,207.9972317,24.41188594,20.75552419,38.85495464,531.9,13.9,45,1653.6,170.9
ARUNACHAL PRADESH,2011,6.338321673,6.38319833,5.749663902,1.365938255,1.739506238,158.4063449,106.9522388,143.0734781,132.8831274,34.4234844,28.34317251,23.72144127,539.6,91.4,45,1384.2,83.3
ARUNACHAL PRADESH,2012,5.732397204,5.615501582,6.258427267,1.011304796,1.193040908,118.3708982,114.4749232,121.3109695,195.6858767,29.41455483,23.73017196,18.44899647,586.8,93.6,45,2325.6,296.3
ARUNACHAL PRADESH,2013,5.471683668,6.207481233,5.090866277,1.868048881,1.332673504,212.5249839,201.5757449,197.4918402,114.6242803,36.05338657,23.55779421,19.72205645,531.9,59,45,1165.9,192
ARUNACHAL PRADESH,2014,5.646206031,6.358727333,5.99188053,1.141914229,1.735023217,115.2822472,217.3532224,213.7564567,166.8487585,25.85254879,27.84589477,25.65111359,529.4,120.9,45,1750.8,65.4
ARUNACHAL PRADESH,2015,6.8299281,5.381734481,6.412339921,1.738907704,1.824006404,124.6115851,160.6595478,132.2915374,148.8603954,36.45321921,19.45241762,20.60193069,572.1,78.3,45,1936.9,128.8
ASSAM & MEGHALAYA,1901,6.215548053,6.926798022,6.65820431,1.711075445,1.612639016,182.2777371,150.9719411,113.3098646,129.0383582,32.37138624,20.82503136,30.60457442,572.8,46.6,45,1710.9,280.5
ASSAM & MEGHALAYA,1902,6.531582296,5.397534877,5.588408583,1.922954923,1.378666848,215.2850017,194.565851,115.4319579,215.4876637,37.78969971,35.18239424,32.69437459,473.6,19.4,45,2108.9,106.2
ASSAM & MEGHALAYA,1903,5.844019149,6.158812034,6.001179488,1.931200793,1.995495915,178.0446789,159.6568066,131.4956153,176.241953,31.17411959,38.45601807,17.7678174,550.9,45.4,45,1828.5,220.1
ASSAM & MEGHALAYA,1904,6.791443955,5.095119918,6.77673964,1.440459735,1.157986105,192.7349139,192.6185437,154.0991727,105.0211699,15.37931434,38.35525384,39.71151841,561.1,67.1,45,1548,164.8
ASSAM & MEGHALAYA,1905,6.438137621,6.565028944,6.724631566,1.703893907,1.501444412,182.4804509,189.9177757,156.5216561,136.0589763,18.92022826,18.56238405,29.73971395,523.4,36.8,45,1886,241.6
ASSAM & MEGHALAYA,1906,6.941265544,5.957532174,5.866643027,1.429973373,1.044813981,133.6758137,156.481434,128.9582067,111.454235,35.97832467,34.73952484,16.20343447,539,68.9,45,1780.4,190.8
ASSAM & MEGHALAYA,1907,5.526336763,6.494071645,6.988536663,1.223562899,1.253570122,158.4935872,131.9374437,215.8782706,169.3379284,24.70981958,19.45095645,20.73430042,514.2,93,45,1793.8,56.2
ASSAM & MEGHALAYA,1908,5.082128116,6.855729343,6.091442704,1.764451006,1.547321133,201.7073064,127.0030364,214.9765072,127.7509694,26.69352456,23.21522037,34.6446343,490.1,41.3,45,1610.8,95.7
ASSAM & MEGHALAYA,1909,5.896141069,6.833610295,5.433369839,1.710162851,1.484215737,189.5976166,122.483098,110.6941977,197.1968233,32.71210518,39.59434803,38.77461849,503.8,27.9,45,1646,193.3
ASSAM & MEGHALAYA,1910,6.248200018,6.781205396,6.535022394,1.437439182,1.372616039,212.8289143,193.7768126,148.4864456,219.4592033,25.2619539,23.29660258,38.25342974,506.8,41.3,45,1986.9,220.2
ASSAM & MEGHALAYA,1911,5.152535519,6.293471712,6.960263893,1.933311285,1.170442829,211.3626004,204.1373042,120.4201227,176.8680656,20.70617423,21.88802933,25.93621085,567.5,93.2,45,1957.5,286.8
ASSAM & MEGHALAYA,1912,5.130690268,6.337137295,5.759526373,1.394139966,1.704090267,201.7480817,112.9626585,139.7782915,113.1549159,26.08045305,38.87311949,22.33000262,589.7,66.8,45,1739.9,259.5
ASSAM & MEGHALAYA,1913,5.481761712,5.834214415,5.889786548,1.387044767,1.087208248,169.4146482,135.6516058,134.6324907,145.0168207,25.14472689,17.86667378,36.36217054,592.9,102.2,45,1529.7,283.7
ASSAM & MEGHALAYA,1914,6.74850338,5.74903436,6.972880216,1.356248943,1.5151606,102.8405153,159.3292347,152.0283775,107.2609,26.22603875,26.32890007,23.50129481,536,85.5,45,1565.4,85.6
ASSAM & MEGHALAYA,1915,6.267630193,6.963909812,5.324492125,1.897150236,1.714642891,154.5264638,212.3238362,140.7587925,206.0232346,31.77126345,35.37377324,17.59811704,527.6,68.2,45,2035.1,122.6
ASSAM & MEGHALAYA,1916,5.234645533,5.392521544,6.00754455,1.824166935,1.980979782,205.8982366,215.818338,141.1111952,186.0380122,27.25676965,19.34164895,30.77131991,532.1,48,45,1582.1,284
ASSAM & MEGHALAYA,1917,5.355110081,6.722266209,6.48757997,1.088493922,1.515961558,133.4586599,162.3940203,214.7415889,110.9978606,32.63676805,24.75319037,24.60035117,585.6,104.4,45,1717.4,284.4
ASSAM & MEGHALAYA,1918,5.676330314,5.296830552,5.190104963,1.734995798,1.584650172,164.3686928,200.9980088,155.8847273,187.5638376,20.4435968,16.0463946,15.42165361,464.3,20.7,45,2442.5,78.6
ASSAM & MEGHALAYA,1919,6.244758629,5.647363395,5.410358871,1.308252896,1.172579919,164.1605896,192.265909,204.0984497,123.2396893,36.38450807,19.41032136,39.68078652,516.6,25.5,45,1635.3,231.9
ASSAM & MEGHALAYA,1920,5.072580557,5.75019946,5.896504752,1.862749374,1.746430648,183.8226709,193.2367456,182.9965586,106.69697,22.8127946,32.72434317,38.30344101,505.9,55.8,45,1737.6,134.6
ASSAM & MEGHALAYA,1921,5.153406759,5.083134626,6.464510233,1.720017083,1.971806489,105.6082072,161.1642402,138.2037079,200.1315473,21.73732784,25.19196001,23.10453476,519.2,55.4,45,1909.8,160.9
ASSAM & MEGHALAYA,1922,6.294670409,5.650084393,5.02755407,1.047607707,1.698903004,105.2152114,145.5106474,160.9150194,178.1153039,35.80925501,34.00431897,33.18877623,485.2,21.4,45,1612.3,148.7
ASSAM & MEGHALAYA,1923,6.027384907,6.997993391,5.688612093,1.103184343,1.35047848,132.1010184,124.0830441,123.147517,215.880049,34.22486628,16.60322661,38.06122259,522.1,60,45,1592.1,115.4
